video_id,university_name,category,topic,search_query,title,description,channel_name,upload_date,upload_year,views,likes,comment_count,duration,language,video_url,relevance_score,relevance_label,clean_title,clean_description,combined_text
WkkzXvo_tbE,Delhi University,rankings,NIRF,Delhi University NIRF,Top 10 North Campus Colleges of Delhi University in 2024 🔥 | NIRF RANKING DU COLLEGES 💯,Top 10 North Campus Colleges of Delhi University in 2024 | NIRF RANKING DU COLLEGES #cuet #delhiuniversity #csas #nta ...,Raj Unfiltered ,2024-08-08T17:13:52Z,2024,336,0,2,PT58S,unknown,https://www.youtube.com/watch?v=WkkzXvo_tbE,36,Relevant,Top 10 North Campus Colleges of Delhi University in 2024 🔥 | NIRF RANKING DU COLLEGES 💯,Top 10 North Campus Colleges of Delhi University in 2024 | NIRF RANKING DU COLLEGES #cuet #delhiuniversity #csas #nta .,Top 10 North Campus Colleges of Delhi University in 2024 🔥 | NIRF RANKING DU COLLEGES 💯 Top 10 North Campus Colleges of Delhi University in 2024 | NIRF RANKING DU COLLEGES #cuet #delhiuniversity #csas #nta .
nd3Bdz4B5WU,Tezpur University,rankings,NIRF,Tezpur University NIRF,🔴NIRF Ranking| Gauhati/Tezpur University Rank  | Important for all Exam,NIRF Ranking| Gauhati/Tezpur University Rank | Important for all Exam National Institutional Ranking framework has been ...,Easy Class By Binoy Satnami,2024-08-14T00:00:07Z,2024,85,11,0,PT5M40S,unknown,https://www.youtube.com/watch?v=nd3Bdz4B5WU,36,Relevant,🔴NIRF Ranking| Gauhati/Tezpur University Rank | Important for all Exam,NIRF Ranking| Gauhati/Tezpur University Rank | Important for all Exam National Institutional Ranking framework has been .,🔴NIRF Ranking| Gauhati/Tezpur University Rank | Important for all Exam NIRF Ranking| Gauhati/Tezpur University Rank | Important for all Exam National Institutional Ranking framework has been .
Nw8vJerkdJY,SRM Institute of Science and Technology,rankings,NIRF,SRM Institute of Science and Technology NIRF,Srm Institute of Science and technology in Chennai|Nirf ranking 2025|Ratings|placement in tamil,Srm institute of science and technology Location Course offering Facilities placement ratings Ranking full details in tamil ...,MK Trending Education,2025-12-23T03:30:31Z,2025,17,0,0,PT4M3S,unknown,https://www.youtube.com/watch?v=Nw8vJerkdJY,34,Relevant,Srm Institute of Science and technology in Chennai|Nirf ranking 2025|Ratings|placement in tamil,Srm institute of science and technology Location Course offering Facilities placement ratings Ranking full details in tamil .,Srm Institute of Science and technology in Chennai|Nirf ranking 2025|Ratings|placement in tamil Srm institute of science and technology Location Course offering Facilities placement ratings Ranking full details in tamil .
F-U1qeJTNTM,Jawaharlal Nehru University,rankings,NIRF,Jawaharlal Nehru University NIRF,#jnu Top Ranked University in India | Jawaharlal Nehru University | NIRF Ranking 2,Jawaharlal Nehru University Jawaharlal Nehru University | Top Ranked University in India | NIRF Ranking 2 #jnuuniversity Top ...,LearnEveryone,2023-11-22T06:53:12Z,2023,166,3,0,PT1M,unknown,https://www.youtube.com/watch?v=F-U1qeJTNTM,34,Relevant,#jnu Top Ranked University in India | Jawaharlal Nehru University | NIRF Ranking 2,Jawaharlal Nehru University Jawaharlal Nehru University | Top Ranked University in India | NIRF Ranking 2 #jnuuniversity Top .,#jnu Top Ranked University in India | Jawaharlal Nehru University | NIRF Ranking 2 Jawaharlal Nehru University Jawaharlal Nehru University | Top Ranked University in India | NIRF Ranking 2 #jnuuniversity Top .
-qc1_2RLRbA,Delhi University,rankings,NIRF,Delhi University NIRF,Top 10 Colleges of Delhi University | DU | Best Colleges | NIRF Ranking,Top Colleges of Delhi University | CUET - UG 2024 | NIRF Ranking JOIN OUR TELEGRAM CHANNEL: ...,Teach Me - CUET Exam,2024-04-19T11:55:11Z,2024,247,14,4,PT12M33S,unknown,https://www.youtube.com/watch?v=-qc1_2RLRbA,34,Relevant,Top 10 Colleges of Delhi University | DU | Best Colleges | NIRF Ranking,Top Colleges of Delhi University | CUET - UG 2024 | NIRF Ranking JOIN OUR TELEGRAM CHANNEL: .,Top 10 Colleges of Delhi University | DU | Best Colleges | NIRF Ranking Top Colleges of Delhi University | CUET - UG 2024 | NIRF Ranking JOIN OUR TELEGRAM CHANNEL: .
7kHBNkbsNdk,Indian Institute of Management,rankings,NIRF,Indian Institute of Management NIRF,NIRF 2024 Ranking for the Indian Institute of Management&#39;s #like #share #subscribe,NIRF 2024 Ranking for the Indian Institute of Management's #like #share #subscribe #iim #mba.,allaboutgyaan,2024-09-07T14:30:07Z,2024,268,3,0,PT40S,unknown,https://www.youtube.com/watch?v=7kHBNkbsNdk,30,Relevant,NIRF 2024 Ranking for the Indian Institute of Management's #like #share #subscribe,NIRF 2024 Ranking for the Indian Institute of Management's #like #share #subscribe #iim #mba.,NIRF 2024 Ranking for the Indian Institute of Management's #like #share #subscribe NIRF 2024 Ranking for the Indian Institute of Management's #like #share #subscribe #iim #mba.
xYL_Bgb0kKM,Delhi University,rankings,NIRF,Delhi University NIRF,🧬 CUET 2026 |  Delhi University 2025 | Preference List कैसे बनाए | NIRF Ranking के According,CUET 2026 | Delhi University 2025 | Preference List कैसे बनाए | NIRF Ranking के According Whether you're just ...,CUET Kalam,2025-06-13T08:08:40Z,2025,49,6,1,PT17M41S,unknown,https://www.youtube.com/watch?v=xYL_Bgb0kKM,30,Relevant,🧬 CUET 2026 | Delhi University 2025 | Preference List कैसे बनाए | NIRF Ranking के According,CUET 2026 | Delhi University 2025 | Preference List कैसे बनाए | NIRF Ranking के According Whether you're just .,🧬 CUET 2026 | Delhi University 2025 | Preference List कैसे बनाए | NIRF Ranking के According CUET 2026 | Delhi University 2025 | Preference List कैसे बनाए | NIRF Ranking के According Whether you're just .
SfLy8XbB1uk,Jamia Millia Islamia,rankings,NIRF,Jamia Millia Islamia NIRF,Top Ranked University in India | Jamia Millia Islamia | NIRF Ranking 3 #jamiamilliaislamia,Jamia Millia Islamia University Jamia Millia Islamia | Top Ranked University in India | NIRF Ranking 3 #jamiamilliaislamia Top ...,LearnEveryone,2023-11-24T05:20:15Z,2023,37,0,0,PT2M40S,unknown,https://www.youtube.com/watch?v=SfLy8XbB1uk,30,Relevant,Top Ranked University in India | Jamia Millia Islamia | NIRF Ranking 3 #jamiamilliaislamia,Jamia Millia Islamia University Jamia Millia Islamia | Top Ranked University in India | NIRF Ranking 3 #jamiamilliaislamia Top .,Top Ranked University in India | Jamia Millia Islamia | NIRF Ranking 3 #jamiamilliaislamia Jamia Millia Islamia University Jamia Millia Islamia | Top Ranked University in India | NIRF Ranking 3 #jamiamilliaislamia Top .
NIJ3ZlM3aHo,Mysore University,rankings,NIRF,Mysore University NIRF,"BBA, B.COM, MBA in IT, SUPPLY CHAIN, HR | University of Mysore NIRF Ranking 54 Naac A grade","Online MBA in IT, SUPPLY CHAIN, HR, FINANCE | University of Mysore NIRF Ranking 54 Naac A grade Online university of ...",CareerBugs,2023-02-20T11:16:42Z,2023,25,0,0,PT11M24S,unknown,https://www.youtube.com/watch?v=NIJ3ZlM3aHo,30,Relevant,"BBA, B.COM, MBA in IT, SUPPLY CHAIN, HR | University of Mysore NIRF Ranking 54 Naac A grade","Online MBA in IT, SUPPLY CHAIN, HR, FINANCE | University of Mysore NIRF Ranking 54 Naac A grade Online university of .","BBA, B.COM, MBA in IT, SUPPLY CHAIN, HR | University of Mysore NIRF Ranking 54 Naac A grade Online MBA in IT, SUPPLY CHAIN, HR, FINANCE | University of Mysore NIRF Ranking 54 Naac A grade Online university of ."
gmc5otLeeK8,Banaras Hindu University,rankings,NIRF,Banaras Hindu University NIRF,Banaras Hindu University | Top Ranked University in India | NIRF Ranking 5 #banarashinduuniversity,Banaras Hindu University Banaras Hindu University | Top Ranked University in India | NIRF Ranking 5 #banarashinduuniversity ...,LearnEveryone,2023-11-22T07:03:50Z,2023,53,2,0,PT2M3S,unknown,https://www.youtube.com/watch?v=gmc5otLeeK8,30,Relevant,Banaras Hindu University | Top Ranked University in India | NIRF Ranking 5 #banarashinduuniversity,Banaras Hindu University Banaras Hindu University | Top Ranked University in India | NIRF Ranking 5 #banarashinduuniversity .,Banaras Hindu University | Top Ranked University in India | NIRF Ranking 5 #banarashinduuniversity Banaras Hindu University Banaras Hindu University | Top Ranked University in India | NIRF Ranking 5 #banarashinduuniversity .
eS6cZl49Iec,VIT Vellore,rankings,NIRF,VIT Vellore NIRF,🔴Scam || NIRF Ranking 2023 Exposed 😤 || IS VIT Vellore better than IIT BHU ??#nirfranking2023,Scam || NIRF Ranking 2023 Exposed || IS VIT Vellore better than IIT BHU ??#nirfranking2023.,Akash Gupta [ NITP ],2023-06-06T04:30:09Z,2023,4233,0,26,PT57S,unknown,https://www.youtube.com/watch?v=eS6cZl49Iec,30,Relevant,🔴Scam || NIRF Ranking 2023 Exposed 😤 || IS VIT Vellore better than IIT BHU ?#nirfranking2023,Scam || NIRF Ranking 2023 Exposed || IS VIT Vellore better than IIT BHU ?#nirfranking2023.,🔴Scam || NIRF Ranking 2023 Exposed 😤 || IS VIT Vellore better than IIT BHU ?#nirfranking2023 Scam || NIRF Ranking 2023 Exposed || IS VIT Vellore better than IIT BHU ?#nirfranking2023.
cl2ng64bUI8,Jadavpur University,rankings,NIRF,Jadavpur University NIRF,#top10universityinindia Top Ranked University India | Jadavpur University | NIRF Ranking 10,Jadavpur University | Top Ranked University in India | NIRF Ranking 10 #jadavpuruniversity जादवपुर ...,LearnEveryone,2023-11-06T13:21:40Z,2023,106,2,0,PT1M,unknown,https://www.youtube.com/watch?v=cl2ng64bUI8,30,Relevant,#top10universityinindia Top Ranked University India | Jadavpur University | NIRF Ranking 10,Jadavpur University | Top Ranked University in India | NIRF Ranking 10 #jadavpuruniversity जादवपुर .,#top10universityinindia Top Ranked University India | Jadavpur University | NIRF Ranking 10 Jadavpur University | Top Ranked University in India | NIRF Ranking 10 #jadavpuruniversity जादवपुर .
2uAiIaKvSJU,Osmania University,rankings,NIRF,Osmania University NIRF,NIRF Rankings 2025: Osmania University Ranking Improved | V6 News,NIRF Rankings 2025: Osmania University Ranking Improved | V6 News Watch Todays Teenmaar Full Episode ...,V6 News Telugu,2025-09-04T12:35:00Z,2025,1544,9,1,PT1M46S,unknown,https://www.youtube.com/watch?v=2uAiIaKvSJU,30,Relevant,NIRF Rankings 2025: Osmania University Ranking Improved | V6 News,NIRF Rankings 2025: Osmania University Ranking Improved | V6 News Watch Todays Teenmaar Full Episode .,NIRF Rankings 2025: Osmania University Ranking Improved | V6 News NIRF Rankings 2025: Osmania University Ranking Improved | V6 News Watch Todays Teenmaar Full Episode .
-HQr0EhBY2w,Assam University,rankings,NIRF,Assam University NIRF,"Bengali desk - Assam University in the 101-150 rank band of NIRF, NIT Silchar ranked 40","Bengali desk - Assam University in the 101-150 rank band of NIRF, NIT Silchar ranked 40 #RRNews #reporterregnant ...",RR News ,2023-06-06T08:15:56Z,2023,27,0,0,PT1M30S,unknown,https://www.youtube.com/watch?v=-HQr0EhBY2w,30,Relevant,"Bengali desk - Assam University in the 101-150 rank band of NIRF, NIT Silchar ranked 40","Bengali desk - Assam University in the 101-150 rank band of NIRF, NIT Silchar ranked 40 #RRNews #reporterregnant .","Bengali desk - Assam University in the 101-150 rank band of NIRF, NIT Silchar ranked 40 Bengali desk - Assam University in the 101-150 rank band of NIRF, NIT Silchar ranked 40 #RRNews #reporterregnant ."
5JUyOWxh5Kk,Jadavpur University,rankings,NIRF,Jadavpur University NIRF,Jadavpur University | 3000rs/Year Fees🤯 | 1.8 CPA Highest Placements | WBJEE Exam | NIRF Ranking,Jadavpur University | 3000rs/Year Fees   | 1.8 CPA Highest Placements | WBJEE Exam | NIRF Ranking ...,CAREERKICK JEE,2023-03-22T09:07:22Z,2023,21334,836,17,PT34S,unknown,https://www.youtube.com/watch?v=5JUyOWxh5Kk,30,Relevant,Jadavpur University | 3000rs/Year Fees🤯 | 1.8 CPA Highest Placements | WBJEE Exam | NIRF Ranking,Jadavpur University | 3000rs/Year Fees | 1.8 CPA Highest Placements | WBJEE Exam | NIRF Ranking .,Jadavpur University | 3000rs/Year Fees🤯 | 1.8 CPA Highest Placements | WBJEE Exam | NIRF Ranking Jadavpur University | 3000rs/Year Fees | 1.8 CPA Highest Placements | WBJEE Exam | NIRF Ranking .
eVnejXICrNY,Ranchi University,rankings,NIRF,Ranchi University NIRF,ranchi university review addmission process available course NiRF ranking placement.,ranchi university review addmission process available course NiRF ranking placement. join WhatsApp group- ...,Helpers CUET preparation,2023-03-21T14:38:08Z,2023,163,3,8,PT5M9S,unknown,https://www.youtube.com/watch?v=eVnejXICrNY,30,Relevant,ranchi university review addmission process available course NiRF ranking placement.,ranchi university review addmission process available course NiRF ranking placement. join WhatsApp group- .,ranchi university review addmission process available course NiRF ranking placement. ranchi university review addmission process available course NiRF ranking placement. join WhatsApp group- .
2z4a3RjSbIM,Jadavpur University,rankings,NIRF,Jadavpur University NIRF,Jadavpur University | Top Ranked University in India | NIRF Ranking 10 #jadavpuruniversity,Jadavpur University | Top Ranked University in India | NIRF Ranking 10 #jadavpuruniversity जादवपुर ...,LearnEveryone,2023-11-05T11:13:44Z,2023,45,0,0,PT1M48S,unknown,https://www.youtube.com/watch?v=2z4a3RjSbIM,30,Relevant,Jadavpur University | Top Ranked University in India | NIRF Ranking 10 #jadavpuruniversity,Jadavpur University | Top Ranked University in India | NIRF Ranking 10 #jadavpuruniversity जादवपुर .,Jadavpur University | Top Ranked University in India | NIRF Ranking 10 #jadavpuruniversity Jadavpur University | Top Ranked University in India | NIRF Ranking 10 #jadavpuruniversity जादवपुर .
WwrY_wpZAc0,Jawaharlal Nehru University,rankings,NIRF,Jawaharlal Nehru University NIRF,Jawaharlal Nehru University | Top Ranked University in India | NIRF Ranking 2 #jnuuniversity,Jawaharlal Nehru University Jawaharlal Nehru University | Top Ranked University in India | NIRF Ranking 2 #jnuuniversity Top ...,LearnEveryone,2023-11-22T07:03:49Z,2023,28,2,0,PT1M56S,unknown,https://www.youtube.com/watch?v=WwrY_wpZAc0,30,Relevant,Jawaharlal Nehru University | Top Ranked University in India | NIRF Ranking 2 #jnuuniversity,Jawaharlal Nehru University Jawaharlal Nehru University | Top Ranked University in India | NIRF Ranking 2 #jnuuniversity Top .,Jawaharlal Nehru University | Top Ranked University in India | NIRF Ranking 2 #jnuuniversity Jawaharlal Nehru University Jawaharlal Nehru University | Top Ranked University in India | NIRF Ranking 2 #jnuuniversity Top .
Ha5RI4MGe7U,Jamia Millia Islamia,rankings,NIRF,Jamia Millia Islamia NIRF,#JMI Top Ranked University in India | Jamia Millia Islamia | NIRF Ranking 3,Jamia Millia Islamia University Jamia Millia Islamia | Top Ranked University in India | NIRF Ranking 3 #jamiamilliaislamia Top ...,LearnEveryone,2023-11-24T05:20:44Z,2023,87,2,0,PT1M,unknown,https://www.youtube.com/watch?v=Ha5RI4MGe7U,30,Relevant,#JMI Top Ranked University in India | Jamia Millia Islamia | NIRF Ranking 3,Jamia Millia Islamia University Jamia Millia Islamia | Top Ranked University in India | NIRF Ranking 3 #jamiamilliaislamia Top .,#JMI Top Ranked University in India | Jamia Millia Islamia | NIRF Ranking 3 Jamia Millia Islamia University Jamia Millia Islamia | Top Ranked University in India | NIRF Ranking 3 #jamiamilliaislamia Top .
Vj3lg_vxpxo,Andhra University,rankings,NIRF,Andhra University NIRF,Top 10 Engineering Colleges in Andhra Pradesh | AP Engineering Colleges | NIRF Ranking | NAAC Grade,Top 10 Engineering Colleges in Andhra Pradesh | AP Engineering Colleges | NIRF Ranking | NAAC Grade Edu9 हिंदी ...,Edu9 हिंदी,2025-01-12T05:30:11Z,2025,75,2,0,PT3M56S,unknown,https://www.youtube.com/watch?v=Vj3lg_vxpxo,29,Relevant,Top 10 Engineering Colleges in Andhra Pradesh | AP Engineering Colleges | NIRF Ranking | NAAC Grade,Top 10 Engineering Colleges in Andhra Pradesh | AP Engineering Colleges | NIRF Ranking | NAAC Grade Edu9 हिंदी .,Top 10 Engineering Colleges in Andhra Pradesh | AP Engineering Colleges | NIRF Ranking | NAAC Grade Top 10 Engineering Colleges in Andhra Pradesh | AP Engineering Colleges | NIRF Ranking | NAAC Grade Edu9 हिंदी .
VUbuh_WZ8LM,University of Hyderabad,rankings,NIRF,University of Hyderabad NIRF,University Of Hyderabad Review | Top Engineering College in Telangana as per NIRF Ranking #shorts,University of Hyderabad stood as 2nd Top engineering college in Telangana as per NIRF Rankings 2025 One of the top ...,Student Hub Telugu,2026-06-07T08:02:42Z,2026,963,3,0,PT13S,unknown,https://www.youtube.com/watch?v=VUbuh_WZ8LM,28,Relevant,University Of Hyderabad Review | Top Engineering College in Telangana as per NIRF Ranking #shorts,University of Hyderabad stood as 2nd Top engineering college in Telangana as per NIRF Rankings 2025 One of the top .,University Of Hyderabad Review | Top Engineering College in Telangana as per NIRF Ranking #shorts University of Hyderabad stood as 2nd Top engineering college in Telangana as per NIRF Rankings 2025 One of the top .
gFpEH_FEUoA,Delhi University,rankings,NIRF,Delhi University NIRF,🎓🔥 DU Ranking List 2025 | Top Delhi University Colleges Revealed! #DURanking2025  @ritikagogia5621,DU Ranking List 2025 | Top Delhi University Colleges Revealed! #DURanking2025 @ritikagogia5621 Delhi University (DU) is ...,Ritika  gogia,2025-09-07T15:55:54Z,2025,226,7,0,PT7S,unknown,https://www.youtube.com/watch?v=gFpEH_FEUoA,28,Relevant,🎓🔥 DU Ranking List 2025 | Top Delhi University Colleges Revealed! #DURanking2025 @ritikagogia5621,DU Ranking List 2025 | Top Delhi University Colleges Revealed! #DURanking2025 @ritikagogia5621 Delhi University (DU) is .,🎓🔥 DU Ranking List 2025 | Top Delhi University Colleges Revealed! #DURanking2025 @ritikagogia5621 DU Ranking List 2025 | Top Delhi University Colleges Revealed! #DURanking2025 @ritikagogia5621 Delhi University (DU) is .
iaqd6jcW6QM,Assam University,rankings,NIRF,Assam University NIRF,"Assam University, Silchar bagged the 97th position in NIRF ranking",Assam University (A Central University) Silchar bagged the 97th position in National Institutional Ranking Framework (NIRF) ...,AIR News Silchar,2025-09-04T16:18:33Z,2025,83,3,0,PT3M10S,unknown,https://www.youtube.com/watch?v=iaqd6jcW6QM,28,Relevant,"Assam University, Silchar bagged the 97th position in NIRF ranking",Assam University (A Central University) Silchar bagged the 97th position in National Institutional Ranking Framework (NIRF) .,"Assam University, Silchar bagged the 97th position in NIRF ranking Assam University (A Central University) Silchar bagged the 97th position in National Institutional Ranking Framework (NIRF) ."
kgaz-W6ZnHw,VIT Vellore,rankings,NIRF,VIT Vellore NIRF,#VIT Vellore Institute of Technology | NIRF Ranking 11 | Top Ranked Institute in India,Vellore Institute of Technology | Top Ranked Institute in India | NIRF Ranking 11 #vitvellore Top Ranked Institute in India | Vellore ...,LearnEveryone,2023-11-10T14:27:22Z,2023,286,8,0,PT1M,unknown,https://www.youtube.com/watch?v=kgaz-W6ZnHw,27,Relevant,#VIT Vellore Institute of Technology | NIRF Ranking 11 | Top Ranked Institute in India,Vellore Institute of Technology | Top Ranked Institute in India | NIRF Ranking 11 #vitvellore Top Ranked Institute in India | Vellore .,#VIT Vellore Institute of Technology | NIRF Ranking 11 | Top Ranked Institute in India Vellore Institute of Technology | Top Ranked Institute in India | NIRF Ranking 11 #vitvellore Top Ranked Institute in India | Vellore .
cKon-PCTj2M,Jadavpur University,rankings,NIRF,Jadavpur University NIRF,NIRF RANKING 2025::😱 Jadavpur University Rank 1 in State Public University #jadavpuruniversity,bongstudyhub #wbjee2026 #wbjee2025 #teachersday #jadavpuruniversity Download Our App Now: ...,Bong Study Hub,2025-09-05T08:02:20Z,2025,4122,207,15,PT59S,unknown,https://www.youtube.com/watch?v=cKon-PCTj2M,27,Relevant,NIRF RANKING 2025::😱 Jadavpur University Rank 1 in State Public University #jadavpuruniversity,bongstudyhub #wbjee2026 #wbjee2025 #teachersday #jadavpuruniversity Download Our App Now: .,NIRF RANKING 2025::😱 Jadavpur University Rank 1 in State Public University #jadavpuruniversity bongstudyhub #wbjee2026 #wbjee2025 #teachersday #jadavpuruniversity Download Our App Now: .
eDWDIK2Kkk8,Osmania University,rankings,NIRF,Osmania University NIRF,దిగజారిన ఓయూ ర్యాంక్ | Osmania University Rank Latest | NIRF Ranking 2023 | ManaTolivelugu,manatolivelugu #manatolivelugulatestnews #telangananews #JournalistRaghu దిగజారిన ఓయూ ర్యాంక్ ...,Mana ToliVelugu Tv,2023-06-06T05:45:01Z,2023,1961,53,7,PT2M47S,unknown,https://www.youtube.com/watch?v=eDWDIK2Kkk8,27,Relevant,దిగజారిన ఓయూ ర్యాంక్ | Osmania University Rank Latest | NIRF Ranking 2023 | ManaTolivelugu,manatolivelugu #manatolivelugulatestnews #telangananews #JournalistRaghu దిగజారిన ఓయూ ర్యాంక్ .,దిగజారిన ఓయూ ర్యాంక్ | Osmania University Rank Latest | NIRF Ranking 2023 | ManaTolivelugu manatolivelugu #manatolivelugulatestnews #telangananews #JournalistRaghu దిగజారిన ఓయూ ర్యాంక్ .
Uat4W4HivpA,Aligarh Muslim University,rankings,NIRF,Aligarh Muslim University NIRF,"Aligarh Muslim University Complete Guide 2025: Review, Ranking, Fees &amp; Admission Explained","Here's everything you need to know about Aligarh Muslim University, Establishment year: 1920, NIRF Ranking 2024: 10 ...",shiksha.com,2025-09-23T07:30:14Z,2025,1723,7,1,PT37S,unknown,https://www.youtube.com/watch?v=Uat4W4HivpA,26,Relevant,"Aligarh Muslim University Complete Guide 2025: Review, Ranking, Fees & Admission Explained","Here's everything you need to know about Aligarh Muslim University, Establishment year: 1920, NIRF Ranking 2024: 10 .","Aligarh Muslim University Complete Guide 2025: Review, Ranking, Fees & Admission Explained Here's everything you need to know about Aligarh Muslim University, Establishment year: 1920, NIRF Ranking 2024: 10 ."
t4iuuKT3wqM,Jawaharlal Nehru University,rankings,NIRF,Jawaharlal Nehru University NIRF,"Jawaharlal Nehru University Complete Guide 2025: Review, Ranking, Fees &amp; Admission Explained","Here's everything you need to know about Jawaharlal Nehru University, Establishment year: 1969, NIRF Ranking 2024: 2 ...",shiksha.com,2025-06-28T10:30:27Z,2025,1317,21,8,PT1M17S,unknown,https://www.youtube.com/watch?v=t4iuuKT3wqM,26,Relevant,"Jawaharlal Nehru University Complete Guide 2025: Review, Ranking, Fees & Admission Explained","Here's everything you need to know about Jawaharlal Nehru University, Establishment year: 1969, NIRF Ranking 2024: 2 .","Jawaharlal Nehru University Complete Guide 2025: Review, Ranking, Fees & Admission Explained Here's everything you need to know about Jawaharlal Nehru University, Establishment year: 1969, NIRF Ranking 2024: 2 ."
ZQ2aS7JXCGM,Savitribai Phule Pune University,rankings,NIRF,Savitribai Phule Pune University NIRF,"Savitribai Phule Pune University Complete Guide 2025: Review, Ranking, Fees &amp; Admission Explained","Here's everything you need to know about Savitribai Phule Pune University, Establishment year: 1949, NIRF Ranking 2024: 23 ...",shiksha.com,2025-07-12T06:00:26Z,2025,11966,123,17,PT1M28S,unknown,https://www.youtube.com/watch?v=ZQ2aS7JXCGM,26,Relevant,"Savitribai Phule Pune University Complete Guide 2025: Review, Ranking, Fees & Admission Explained","Here's everything you need to know about Savitribai Phule Pune University, Establishment year: 1949, NIRF Ranking 2024: 23 .","Savitribai Phule Pune University Complete Guide 2025: Review, Ranking, Fees & Admission Explained Here's everything you need to know about Savitribai Phule Pune University, Establishment year: 1949, NIRF Ranking 2024: 23 ."
OhUKyMVQwh0,Tezpur University,rankings,NIRF,Tezpur University NIRF,"Tezpur University Complete Guide 2025: Review, Ranking, Fees &amp; Admission Explained!",Here's everything you need to know about Tezpur University Establishment year: 1994 NIRF Ranking 2024: 69 (University) ...,shiksha.com,2025-08-04T09:14:08Z,2025,2503,27,0,PT1M28S,unknown,https://www.youtube.com/watch?v=OhUKyMVQwh0,26,Relevant,"Tezpur University Complete Guide 2025: Review, Ranking, Fees & Admission Explained!",Here's everything you need to know about Tezpur University Establishment year: 1994 NIRF Ranking 2024: 69 (University) .,"Tezpur University Complete Guide 2025: Review, Ranking, Fees & Admission Explained! Here's everything you need to know about Tezpur University Establishment year: 1994 NIRF Ranking 2024: 69 (University) ."
4vNcypEEDSk,Gujarat University,rankings,NIRF,Gujarat University NIRF,"Gujarat University Complete Guide 2025: Review, Ranking, Fees &amp; Admission Explained","Here's everything you need to know about Gujarat University, Establishment year: 1950, NIRF Ranking 2024: 74 (University), ...",shiksha.com,2025-10-08T06:30:02Z,2025,10232,85,3,PT36S,unknown,https://www.youtube.com/watch?v=4vNcypEEDSk,26,Relevant,"Gujarat University Complete Guide 2025: Review, Ranking, Fees & Admission Explained","Here's everything you need to know about Gujarat University, Establishment year: 1950, NIRF Ranking 2024: 74 (University), .","Gujarat University Complete Guide 2025: Review, Ranking, Fees & Admission Explained Here's everything you need to know about Gujarat University, Establishment year: 1950, NIRF Ranking 2024: 74 (University), ."
7gibbTJmhTQ,Banaras Hindu University,rankings,NIRF,Banaras Hindu University NIRF,"Banaras Hindu University Complete Guide 2025: Review, Ranking, Fees &amp; Admission Explained","Here's everything you need to know about Banaras Hindu University, Establishment year: 1916, NIRF Ranking 2024: 5 ...",shiksha.com,2025-06-29T05:30:09Z,2025,705,6,0,PT1M20S,unknown,https://www.youtube.com/watch?v=7gibbTJmhTQ,26,Relevant,"Banaras Hindu University Complete Guide 2025: Review, Ranking, Fees & Admission Explained","Here's everything you need to know about Banaras Hindu University, Establishment year: 1916, NIRF Ranking 2024: 5 .","Banaras Hindu University Complete Guide 2025: Review, Ranking, Fees & Admission Explained Here's everything you need to know about Banaras Hindu University, Establishment year: 1916, NIRF Ranking 2024: 5 ."
x6XEqgg8jyA,VIT Vellore,rankings,NIRF,VIT Vellore NIRF,"Nirf Ranking 2025 Engineering College | ALL NIT , IIT , IIIT Rank , Placement | Jee Mains 2026","Nirf Ranking 2025 Engineering College | ALL NIT , IIT , IIIT Rank , Placement | Jee Mains 2026 ALL IIT , NIT , IIIT Nirf Ranking ...",Adarsh Barnwal,2025-09-04T14:27:02Z,2025,18937,56,10,PT6M39S,unknown,https://www.youtube.com/watch?v=x6XEqgg8jyA,26,Relevant,"Nirf Ranking 2025 Engineering College | ALL NIT , IIT , IIIT Rank , Placement | Jee Mains 2026","Nirf Ranking 2025 Engineering College | ALL NIT , IIT , IIIT Rank , Placement | Jee Mains 2026 ALL IIT , NIT , IIIT Nirf Ranking .","Nirf Ranking 2025 Engineering College | ALL NIT , IIT , IIIT Rank , Placement | Jee Mains 2026 Nirf Ranking 2025 Engineering College | ALL NIT , IIT , IIIT Rank , Placement | Jee Mains 2026 ALL IIT , NIT , IIIT Nirf Ranking ."
6HnKuC7NZzI,Delhi University,rankings,NIRF,Delhi University NIRF,NIRF University Ranking: DU At 6th and JNU At 2nd | Here is what students say,JNU #DU #Universityofdelhi #delhiuniversity #nirf #nirfranking #university #dharmendrapradhan #jnucampus ...,The New Indian,2024-08-14T16:30:00Z,2024,74365,1296,8,PT48S,unknown,https://www.youtube.com/watch?v=6HnKuC7NZzI,26,Relevant,NIRF University Ranking: DU At 6th and JNU At 2nd | Here is what students say,JNU #DU #Universityofdelhi #delhiuniversity #nirf #nirfranking #university #dharmendrapradhan #jnucampus .,NIRF University Ranking: DU At 6th and JNU At 2nd | Here is what students say JNU #DU #Universityofdelhi #delhiuniversity #nirf #nirfranking #university #dharmendrapradhan #jnucampus .
