comment_id,parent_comment_id,video_id,university_name,category,video_title,author_name,author_channel_id,author_profile_url,author_thumbnail,comment_text,published_at,updated_at,likes,reply_count,is_reply,comment_length,word_count,clean_comment,combined_comment,avg_word_length,sentence_count,hashtag_count,mention_count,exclamation_count,question_count,emoji_count,uppercase_word_count,comment_year,comment_month,comment_day,comment_weekday,comment_hour,hinglish_score,positive_hinglish_words,negative_hinglish_words,profanity_count,contains_profanity,negative,neutral,positive,compound,adjusted_compound,sentiment
UgxiDuxEidBAtX-N79t4AaABAg,,OQw43XClGN4,Banaras Hindu University,rankings,Admission 2026 कौन से यूनिवर्सिटी No.1 है BHU AMU JNU ? | Banaras Hindu University Admission 2026 27,@MOHDAMIRFCRR,UCD4VqTftsaJ2hrVNP-cCmhg,http://www.youtube.com/@MOHDAMIRFCRR,https://yt3.ggpht.com/ytc/AIdro_kxR-etS-5hIlVrCfZF-8uuK4eWkQrgedf_U3p4fcO8NME=s48-c-k-c0x00ffffff-no-rj,"Jnu iss best really.. 
❤❤❤🎉 i love jnu 
But student of amu
I. Will. Leave amu",2023-11-13 11:12:12+00:00,2023-11-13T11:12:12Z,1,0,False,76,16,Jnu iss best really.  ❤❤❤🎉 i love jnu  But student of amu I. Will. Leave amu,Jnu iss best really.  ❤❤❤🎉 i love jnu  But student of amu I. Will. Leave amu,3.69,4,0,0,0,0,1,1,2023,11,13,Monday,11,4.0,2,0,0,False,0.07,0.644,0.286,0.6173,1.0,Positive
Ugy0HjAbkGgG0ICOqAJ4AaABAg,,9J-ITw3o9sU,Delhi University,rankings,DU vs BHU | Better Option to Target | Delhi University VS Banaras Hindu University #shorts,@ARPANAKUMARI-b5z,UCFJ0ufVD89rNQ4KrVBSf8ww,http://www.youtube.com/@ARPANAKUMARI-b5z,https://yt3.ggpht.com/ytc/AIdro_nLOZiVoOnOY9sRG6PEfbeJQZgNEc94Ld_-R0YhapW-QHpFlNNHtQIwpPu8VJKX5wVYKg=s48-c-k-c0x00ffffff-no-rj,Kya BSc in computer science was best for BhU and,2026-01-28 06:44:49+00:00,2026-01-28T06:44:49Z,0,2,False,48,10,Kya BSc in computer science was best for BhU and,Kya BSc in computer science was best for BhU and,3.9,1,0,0,0,0,0,0,2026,1,28,Wednesday,6,2.0,1,0,0,False,0.0,0.682,0.318,0.6369,1.0,Positive
Ugy6S_V6YiwLipdEhkJ4AaABAg,,OQw43XClGN4,Banaras Hindu University,rankings,Admission 2026 कौन से यूनिवर्सिटी No.1 है BHU AMU JNU ? | Banaras Hindu University Admission 2026 27,@mindscape_tank,UC8WgT6PCGcAGJ7Il3jHfZLw,http://www.youtube.com/@mindscape_tank,https://yt3.ggpht.com/BS0-mq3qLC1TSe7ovw2dNKtcBjmLJmydzNOYfMbkzYurLwREZ-jXVy2-r22Vmxr8NpmsIxBC-w=s48-c-k-c0x00ffffff-no-rj,"I m student of du, but i really love amu❤❤",2023-11-12 19:35:46+00:00,2023-11-12T19:35:46Z,35,0,False,42,10,"I m student of du, but i really love amu❤❤","I m student of du, but i really love amu❤❤",3.3,1,0,0,0,0,1,1,2023,11,12,Sunday,19,2.0,1,0,0,False,0.0,0.49,0.51,0.8042,1.0,Positive
UgwgnBvbO74DBs68Kd54AaABAg,,OQw43XClGN4,Banaras Hindu University,rankings,Admission 2026 कौन से यूनिवर्सिटी No.1 है BHU AMU JNU ? | Banaras Hindu University Admission 2026 27,@22elb405,UCCsLEbGNMx4xRSui8fW16GQ,http://www.youtube.com/@22elb405,https://yt3.ggpht.com/4UpDbB64HY-q32fwh_KjXAl29lfbiwpOhRnltyqaR5RJeE4wHPdc_uLKDaDek6Hq416eVbQt=s48-c-k-c0x00ffffff-no-rj,I love ❤❤ AMU,2023-11-11 08:25:56+00:00,2023-11-11T08:25:56Z,1,0,False,13,4,I love ❤❤ AMU,I love ❤❤ AMU,2.5,1,0,0,0,0,1,2,2023,11,11,Saturday,8,2.0,1,0,0,False,0.0,0.323,0.677,0.6369,1.0,Positive
UgyAtikNsUmDJkRKUqx4AaABAg,,OQw43XClGN4,Banaras Hindu University,rankings,Admission 2026 कौन से यूनिवर्सिटी No.1 है BHU AMU JNU ? | Banaras Hindu University Admission 2026 27,@MdArif-rm2cg,UCTEMLAUejQQfejyujFHs6bw,http://www.youtube.com/@MdArif-rm2cg,https://yt3.ggpht.com/ytc/AIdro_k65DZsAHQBUnAuOxSZT7r9fAk4iy8_eNYr_aT6LrBfoCwrcS85Lh9VOPaGRI17GotdtA=s48-c-k-c0x00ffffff-no-rj,JNU and amu love ❤❤❤❤❤❤,2023-11-11 04:54:53+00:00,2023-11-11T04:54:53Z,2,1,False,23,5,JNU and amu love ❤❤❤❤❤❤,JNU and amu love ❤❤❤❤❤❤,3.8,1,0,0,0,0,1,1,2023,11,11,Saturday,4,2.0,1,0,0,False,0.0,0.488,0.512,0.6369,1.0,Positive
UgwbNNLH75hiFq_W5cZ4AaABAg,,OQw43XClGN4,Banaras Hindu University,rankings,Admission 2026 कौन से यूनिवर्सिटी No.1 है BHU AMU JNU ? | Banaras Hindu University Admission 2026 27,@shivampandey5750,UCz4uyga2rNRnY7sFldBHh_A,http://www.youtube.com/@shivampandey5750,https://yt3.ggpht.com/caH0GmNfYvskGe4JEDvUoGlWxxsLycE0t_IrviFEY6LLVAuoF437HcwnJQcKXyC5CiYMx6vU=s48-c-k-c0x00ffffff-no-rj,East or West BHU is the  best,2023-11-11 03:29:51+00:00,2023-11-11T03:29:51Z,0,0,False,29,7,East or West BHU is the  best,East or West BHU is the  best,3.14,1,0,0,0,0,0,1,2023,11,11,Saturday,3,2.0,1,0,0,False,0.0,0.588,0.412,0.6369,1.0,Positive
Ugy4AfogdLi3yauJQj54AaABAg,,jXFu-Du24HE,Banaras Hindu University,rankings,ऐसा है NIRF में Top आने वाली BHU | Banaras Hindu University #Shorts,@shashanksingh8401,UCMmJMlxCnWw8kFdnfYhVamg,http://www.youtube.com/@shashanksingh8401,https://yt3.ggpht.com/ytc/AIdro_lrum9_DgyjfbrZj1YzsYCNbHR224fV9Ous4f86EhYTuZWG=s48-c-k-c0x00ffffff-no-rj,Humara department to best h😊,2023-07-13 16:45:54+00:00,2023-07-13T16:45:54Z,3,2,False,28,5,Humara department to best h😊,Humara department to best h😊,4.8,1,0,0,0,0,1,0,2023,7,13,Thursday,16,2.0,1,0,0,False,0.0,0.488,0.512,0.6369,1.0,Positive
Ugz4P5Sz6NLw0mxEvpF4AaABAg,,OQw43XClGN4,Banaras Hindu University,rankings,Admission 2026 कौन से यूनिवर्सिटी No.1 है BHU AMU JNU ? | Banaras Hindu University Admission 2026 27,@raushanarakhatoon8750,UCTT9Y_HBLzaU9mhcn3GPUNA,http://www.youtube.com/@raushanarakhatoon8750,https://yt3.ggpht.com/ytc/AIdro_lAyCmPuPTcTtYpOA4QnUiNiel5MSi2UOypDgNoiTtaAGtGVrLt1wtS6foazk69LW0x-w=s48-c-k-c0x00ffffff-no-rj,Amu is best ❤,2023-11-29 03:31:09+00:00,2023-11-29T03:31:09Z,0,0,False,13,4,Amu is best ❤,Amu is best ❤,2.5,1,0,0,0,0,1,0,2023,11,29,Wednesday,3,2.0,1,0,0,False,0.0,0.323,0.677,0.6369,1.0,Positive
UgxNs86eA3DnQGnwQbh4AaABAg,,OQw43XClGN4,Banaras Hindu University,rankings,Admission 2026 कौन से यूनिवर्सिटी No.1 है BHU AMU JNU ? | Banaras Hindu University Admission 2026 27,@jaaduikahaniyan4243,UCI4IuMpmXrgnx7GHB0Olxww,http://www.youtube.com/@jaaduikahaniyan4243,https://yt3.ggpht.com/zNCd2nLG1smn57I_03D54Qo1NtBw6BRbyKwIDrVK5qjyELJIebgH_vzHmFb-bM2GKgH-yvQV=s48-c-k-c0x00ffffff-no-rj,"Bhu 
Always best",2023-12-24 14:49:37+00:00,2023-12-24T14:49:37Z,0,0,False,16,3,Bhu  Always best,Bhu  Always best,4.33,1,0,0,0,0,0,0,2023,12,24,Sunday,14,2.0,1,0,0,False,0.0,0.323,0.677,0.6369,1.0,Positive
UgzJ7YrBBW7rax7DWPx4AaABAg,,OQw43XClGN4,Banaras Hindu University,rankings,Admission 2026 कौन से यूनिवर्सिटी No.1 है BHU AMU JNU ? | Banaras Hindu University Admission 2026 27,@harshdeeptiwari9595,UCKUofqrHboBReNzi2NOAuLw,http://www.youtube.com/@harshdeeptiwari9595,https://yt3.ggpht.com/ytc/AIdro_lRT8ad8Nb9vY1gjgN_F0X061q_bnkZ-UBfBAvar3g=s48-c-k-c0x00ffffff-no-rj,Ab tathya suno BHU has the best iq because there are a lot of BSc MSc MBBS MD BTech MTech and MBA students and IQ is directly related to their subject,2023-12-02 20:28:01+00:00,2023-12-02T20:28:01Z,13,2,False,150,31,Ab tathya suno BHU has the best iq because there are a lot of BSc MSc MBBS MD BTech MTech and MBA students and IQ is directly related to their subject,Ab tathya suno BHU has the best iq because there are a lot of BSc MSc MBBS MD BTech MTech and MBA students and IQ is directly related to their subject,3.87,1,0,0,0,0,0,5,2023,12,2,Saturday,20,2.0,1,0,0,False,0.0,0.873,0.127,0.6369,1.0,Positive
