comment_id,parent_comment_id,video_id,university_name,category,video_title,author_name,author_channel_id,author_profile_url,author_thumbnail,comment_text,published_at,updated_at,likes,reply_count,is_reply,comment_length,word_count,clean_comment,combined_comment,avg_word_length,sentence_count,hashtag_count,mention_count,exclamation_count,question_count,emoji_count,uppercase_word_count,comment_year,comment_month,comment_day,comment_weekday,comment_hour,hinglish_score,positive_hinglish_words,negative_hinglish_words,profanity_count,contains_profanity,negative,neutral,positive,compound,adjusted_compound,sentiment
Ugw1Dyzh18WDXr_nroF4AaABAg,,YxZULPGTBC0,NIT Warangal,infrastructure,NIT Warangal || #nitwarangal  ||#messfood || #mess || #nitwarangalmess ||#nitw ||#topnit || #nit,@srinivasmangipudi683,UCO3lX90yUS5II710-QgjvBQ,http://www.youtube.com/@srinivasmangipudi683,https://yt3.ggpht.com/ytc/AIdro_l3rj3gVFJay51ECezXgi_6gWoUd-6USqAyxMIO7ESv2r8Z=s48-c-k-c0x00ffffff-no-rj,Worst mess. How the students are struggling to get Roti. Very pathetic situation,2023-05-05 16:28:53+00:00,2023-05-05T16:28:53Z,322,5,False,80,13,Worst mess. How the students are struggling to get Roti. Very pathetic situation,Worst mess. How the students are struggling to get Roti. Very pathetic situation,5.23,3,0,0,0,0,0,0,2023,5,5,Friday,16,-4.7,0,2,0,False,0.598,0.402,0.0,-0.9245,-1.0,Negative
Ugw1Dyzh18WDXr_nroF4AaABAg.9pL3wpuS5dD9uMFCh1cZUT,Ugw1Dyzh18WDXr_nroF4AaABAg,YxZULPGTBC0,NIT Warangal,infrastructure,NIT Warangal || #nitwarangal  ||#messfood || #mess || #nitwarangalmess ||#nitw ||#topnit || #nit,@anujbindvlogs,UCLSX1x_rC2zqHFu2mh9v-wg,http://www.youtube.com/@anujbindvlogs,https://yt3.ggpht.com/54L2CQUIDt0zc0b2GPJRdX0fxVUXuFEVRtURsUO2B_Xjlpi3jnuM6p4TMxeaMcUmJnNmLgVf1h4=s48-c-k-c0x00ffffff-no-rj,@kantembharath654 no mess management is bad,2023-09-07 10:03:31+00:00,2023-09-07T10:03:31Z,38,0,True,43,6,@kantembharath654 no mess management is bad,@kantembharath654 no mess management is bad,6.33,1,0,1,0,0,0,0,2023,9,7,Thursday,10,-1.5,0,1,0,False,0.732,0.268,0.0,-0.802,-1.0,Negative
UgxQRoBFoqqQKrwpB294AaABAg,,YR2xXMdmKQg,KIIT University,infrastructure,Mess food of kiit university #kiituniversity #campus #collegecampus #bhubaneswar #fitness #gym,@AImusicnepal07,UCa3wY2l530LJDeDSFamRkog,http://www.youtube.com/@AImusicnepal07,https://yt3.ggpht.com/Y7JLVyfpfR4cbLf8e_fxvXveSQZfu3Ss250mM6XG6lASm2tH1EvooIoUjgliM0fc9r5wn_ncsF0=s48-c-k-c0x00ffffff-no-rj,Worst clz dont waste your money here,2025-02-17 14:32:57+00:00,2025-02-17T14:32:57Z,34,0,False,36,7,Worst clz dont waste your money here,Worst clz dont waste your money here,4.29,1,0,0,0,0,0,0,2025,2,17,Monday,14,-4.5,0,2,0,False,0.359,0.437,0.204,-0.4153,-1.0,Negative
UgwmHVdPTI-EemffJSx4AaABAg.AIGy8xz13KaAJLErALdmRb,UgwmHVdPTI-EemffJSx4AaABAg,9GGnYUQe6AI,LNCT Bhopal,infrastructure,"LNCT Bhopal Better Than GL Bajaj &amp; KIET? 😳 Honest Review, Placements &amp; Fees 2025!",@lifeofgagan_23,UCNNjXw-LOlo2jAsJT_-27ZQ,http://www.youtube.com/@lifeofgagan_23,https://yt3.ggpht.com/cPuHfKOXJA6fwdfOzqSu0awdW8RldeWokEn7VcoI1OgVIoGlSYIXtaD2MNN1hXQKCknSpBC6lC8=s48-c-k-c0x00ffffff-no-rj,"@phantom_utkarshbhyi mene counsler ko phn lagaya google se number leke 
Or uske bad unhone percentile pucha mere 67.67 percentile h tab bhi unhone vala cs mil jayega lnct me 
Uske bad unhone 10k admission fees or 1600 cousling ke liye than abhi first Cousling ke liye apply kar diya h 100% chance h cs mil hi jayega",2025-06-14 06:17:27+00:00,2025-06-14T06:17:27Z,0,0,True,315,57,@phantom_utkarshbhyi mene counsler ko phn lagaya google se number leke  Or uske bad unhone percentile pucha mere 67.67 percentile h tab bhi unhone vala cs mil jayega lnct me  Uske bad unhone 10k admission fees or 1600 cousling ke liye than abhi first Cousling ke liye apply kar diya h 100% chance h cs mil hi jayega,@phantom_utkarshbhyi mene counsler ko phn lagaya google se number leke  Or uske bad unhone percentile pucha mere 67.67 percentile h tab bhi unhone vala cs mil jayega lnct me  Uske bad unhone 10k admission fees or 1600 cousling ke liye than abhi first Cousling ke liye apply kar diya h 100% chance h cs mil hi jayega,4.51,2,0,1,0,0,0,0,2025,6,14,Saturday,6,-3.0,0,2,0,False,0.116,0.829,0.055,-0.6908,-1.0,Negative
Ugzo4Xfs4RF7hl5TXKl4AaABAg,,_DOf_GekvxQ,IIIT Kottayam,infrastructure,Inside All Boys Hostels of IIIT Kottayam 2025 🏠| Full Campus Hostel Tour (Cinematic + Fun) in 4K 🎥!,@LoremIpsum-t6m,UCLnRTov1SknFILqw8XIIKow,http://www.youtube.com/@LoremIpsum-t6m,https://yt3.ggpht.com/exMEup9H96GXE4E6d5C8CcIvZnYf1JaUZANLVO_1xX4Na-SIxhr1nc6Q1j6q_-AZb9KgnJDaFQ=s48-c-k-c0x00ffffff-no-rj,"Guys, most of us second years are still out of the campus in bad rented hostels with very bad wifi and room made for 2 people shared by 3, as congested as you can get. And biggest of all, they're still increasing the total seats so mostly u would only be able to experience one of these hostels in your fourth year at this rate",2025-08-12 15:45:28+00:00,2025-08-12T15:45:28Z,3,1,False,327,65,"Guys, most of us second years are still out of the campus in bad rented hostels with very bad wifi and room made for 2 people shared by 3, as congested as you can get. And biggest of all, they're still increasing the total seats so mostly u would only be able to experience one of these hostels in your fourth year at this rate","Guys, most of us second years are still out of the campus in bad rented hostels with very bad wifi and room made for 2 people shared by 3, as congested as you can get. And biggest of all, they're still increasing the total seats so mostly u would only be able to experience one of these hostels in your fourth year at this rate",4.05,2,0,0,0,0,0,0,2025,8,12,Tuesday,15,-3.0,0,2,0,False,0.101,0.865,0.035,-0.6808,-1.0,Negative
UgwkIkT4b1do1iNbRxJ4AaABAg.ATHFtXi-D1SATRj9OdHg9B,UgwkIkT4b1do1iNbRxJ4AaABAg,CBReye0MTJA,IIT Bombay,infrastructure,IIT Bombay Campus Drone Tour in 4K,@RitabrataArts,UC4Rg7JePgeVcGojxStwmG5g,http://www.youtube.com/@RitabrataArts,https://yt3.ggpht.com/Tu7u7RGut5Jf1KJlb7fsXc8JQc78uQcOymVDUojMCZCxvJOnifvHW-ZaSEfTEe1aw0JjuKn9=s48-c-k-c0x00ffffff-no-rj,Fake u r fake,2026-02-20 08:00:20+00:00,2026-02-20T08:00:20Z,0,0,True,13,4,Fake u r fake,Fake u r fake,2.5,1,0,0,0,0,0,0,2026,2,20,Friday,8,-4.0,0,2,0,False,1.0,0.0,0.0,-0.7351,-1.0,Negative
Ugw_gqwXZbiVwgWe7fp4AaABAg,,CkQ_yJEpoak,KIIT University,infrastructure,KIIT University Shocker | After Death On Campus - Nepalese Students Thrown Out | Akash Banerjee,@DivyanshaPanwar,UCbDK-Ar6SNszqFPFaQSe_XA,http://www.youtube.com/@DivyanshaPanwar,https://yt3.ggpht.com/ytc/AIdro_mmsD-lV1KwwETxT6mmremZdbV8RUlIGafNT-jYKHLRNAtUV3Th-FV9QR6jqDcCNsX9gA=s48-c-k-c0x00ffffff-no-rj,"This is our new India! this country was recognized for it's humility, caring attitude and hospitality but these incidents show India has changed for worst now. We don't have any sense on how to talk and behave with a fellow human. Shame on these people.",2025-02-19 09:01:57+00:00,2025-02-19T09:01:57Z,0,0,False,253,45,"This is our new India! this country was recognized for it's humility, caring attitude and hospitality but these incidents show India has changed for worst now. We don't have any sense on how to talk and behave with a fellow human. Shame on these people.","This is our new India! this country was recognized for it's humility, caring attitude and hospitality but these incidents show India has changed for worst now. We don't have any sense on how to talk and behave with a fellow human. Shame on these people.",4.64,4,0,0,1,0,0,0,2025,2,19,Wednesday,9,-2.5,0,1,0,False,0.19,0.771,0.039,-0.8748,-1.0,Negative
UgxzYAJp18aSXJr8lp54AaABAg,,CkQ_yJEpoak,KIIT University,infrastructure,KIIT University Shocker | After Death On Campus - Nepalese Students Thrown Out | Akash Banerjee,@pauljohny200,UCTHccNAU4zS2BO5tFrPgsbA,http://www.youtube.com/@pauljohny200,https://yt3.ggpht.com/ytc/AIdro_nsyEvGhYAj0CnMgwM6WTj7JS4weHNxDbsjGqk1tttExQ=s48-c-k-c0x00ffffff-no-rj,"Indians you all need to  understand world is hating us indians. . why 
1) Scammers. .we have people who  are scamming people .. Government will arrest them but still they can  enjoy their lavish life.. World reacts by making fun of indians The rules in india are not strict..
2) We showing to world that we rich while we really not that super rich .. its like a poor shop keeper becomes a bit rich but he thinks he owns the. world . .THere are such indians  who behave and show such manners and results in bad  pr.
3) How we  treat the poor .. the weak and down trodden. .Or any one who requires help..
These sort of news. .I have not even read the news.. will create bad image for indians .. and later  u will find people hating indians ..
4) Other issue is some stupids showing  we taking bath in cowling and many urine based nonsense treatment. .
5) Many indians talking jobs away of locals. ..They need a scape goat and indians actually fit the case. . 
Me talking issues for betterment of everyone.",2025-02-19 09:02:00+00:00,2025-02-19T09:02:00Z,0,0,False,993,189,Indians you all need to  understand world is hating us indians. . why  1) Scammers. .we have people who  are scamming people . Government will arrest them but still they can  enjoy their lavish life. World reacts by making fun of indians The rules in india are not strict. 2) We showing to world that we rich while we really not that super rich . its like a poor shop keeper becomes a bit rich but he thinks he owns the. world . .THere are such indians  who behave and show such manners and results in bad  pr. 3) How we  treat the poor . the weak and down trodden. .Or any one who requires help. These sort of news. .I have not even read the news. will create bad image for indians . and later  u will find people hating indians . 4) Other issue is some stupids showing  we taking bath in cowling and many urine based nonsense treatment. . 5) Many indians talking jobs away of locals. .They need a scape goat and indians actually fit the case. .  Me talking issues for betterment of everyone.,Indians you all need to  understand world is hating us indians. . why  1) Scammers. .we have people who  are scamming people . Government will arrest them but still they can  enjoy their lavish life. World reacts by making fun of indians The rules in india are not strict. 2) We showing to world that we rich while we really not that super rich . its like a poor shop keeper becomes a bit rich but he thinks he owns the. world . .THere are such indians  who behave and show such manners and results in bad  pr. 3) How we  treat the poor . the weak and down trodden. .Or any one who requires help. These sort of news. .I have not even read the news. will create bad image for indians . and later  u will find people hating indians . 4) Other issue is some stupids showing  we taking bath in cowling and many urine based nonsense treatment. . 5) Many indians talking jobs away of locals. .They need a scape goat and indians actually fit the case. .  Me talking issues for betterment of everyone.,4.21,20,0,0,0,0,0,1,2025,2,19,Wednesday,9,-4.2,1,4,0,False,0.179,0.653,0.167,-0.4338,-1.0,Negative
UgwaxrOxi_D8IGyccnN4AaABAg.9t2ULVBg0gp9t2zkVBxUIu,UgwaxrOxi_D8IGyccnN4AaABAg,YxZULPGTBC0,NIT Warangal,infrastructure,NIT Warangal || #nitwarangal  ||#messfood || #mess || #nitwarangalmess ||#nitw ||#topnit || #nit,@anujbindvlogs,UCLSX1x_rC2zqHFu2mh9v-wg,http://www.youtube.com/@anujbindvlogs,https://yt3.ggpht.com/54L2CQUIDt0zc0b2GPJRdX0fxVUXuFEVRtURsUO2B_Xjlpi3jnuM6p4TMxeaMcUmJnNmLgVf1h4=s48-c-k-c0x00ffffff-no-rj,No very bad,2023-08-06 02:02:46+00:00,2023-08-06T02:02:45Z,5,0,True,11,3,No very bad,No very bad,3.0,1,0,0,0,0,0,0,2023,8,6,Sunday,2,-1.5,0,1,0,False,0.857,0.143,0.0,-0.7178,-1.0,Negative
UgyGodJybSWwPIFOGY54AaABAg,,38wybR1ZU20,Galgotias University,infrastructure,Galgotias University is Really Worst❌? |  Honest Review | Galgotias University,@supermusic2072,UCbse3o_33mxKf7SmAR54LcA,http://www.youtube.com/@supermusic2072,https://yt3.ggpht.com/ytc/AIdro_nsruIRqfcMl9AJ9-GSu57RXPwcczl_xOWyzT96qnaApNQ-M3s6Upf5zZJKrA0rVul9Zw=s48-c-k-c0x00ffffff-no-rj,Sbse bakwaas university mere 2 saal waste ho gye mne chod diya ab,2024-07-11 15:27:34+00:00,2024-07-11T15:27:34Z,0,3,False,65,13,Sbse bakwaas university mere 2 saal waste ho gye mne chod diya ab,Sbse bakwaas university mere 2 saal waste ho gye mne chod diya ab,4.08,1,0,0,0,0,0,0,2024,7,11,Thursday,15,-4.0,0,2,0,False,0.203,0.797,0.0,-0.4215,-1.0,Negative
